image_path,message_id,detected_object_class,confidence_score
data/raw/telegram_media/2025-07-12/tikvahpharma/172252.jpg,172252,dining table,0.2972012758255005
data/raw/telegram_media/2025-07-12/tikvahpharma/172057.jpg,172057,vase,0.5313839316368103
data/raw/telegram_media/2025-07-12/tikvahpharma/172057.jpg,172057,vase,0.3181104063987732
data/raw/telegram_media/2025-07-12/tikvahpharma/172057.jpg,172057,vase,0.31754299998283386
data/raw/telegram_media/2025-07-12/tikvahpharma/171871.jpg,171871,chair,0.392775297164917
data/raw/telegram_media/2025-07-12/tikvahpharma/171871.jpg,171871,bottle,0.3874397277832031
data/raw/telegram_media/2025-07-12/tikvahpharma/171871.jpg,171871,bottle,0.3772139847278595
data/raw/telegram_media/2025-07-12/tikvahpharma/171871.jpg,171871,bottle,0.3717687427997589
data/raw/telegram_media/2025-07-12/tikvahpharma/171871.jpg,171871,bottle,0.2755787968635559
data/raw/telegram_media/2025-07-12/tikvahpharma/171871.jpg,171871,bottle,0.2736976146697998
data/raw/telegram_media/2025-07-12/tikvahpharma/171871.jpg,171871,dining table,0.2559363543987274
data/raw/telegram_media/2025-07-12/tikvahpharma/172071.jpg,172071,person,0.25103873014450073
data/raw/telegram_media/2025-07-12/tikvahpharma/172113.jpg,172113,cell phone,0.5616076588630676
data/raw/telegram_media/2025-07-12/tikvahpharma/171938.jpg,171938,bottle,0.6058730483055115
data/raw/telegram_media/2025-07-12/tikvahpharma/171938.jpg,171938,tv,0.4245885908603668
data/raw/telegram_media/2025-07-12/tikvahpharma/171938.jpg,171938,bottle,0.298277348279953
data/raw/telegram_media/2025-07-12/tikvahpharma/172038.jpg,172038,tv,0.6206777691841125
data/raw/telegram_media/2025-07-12/tikvahpharma/171913.jpg,171913,bottle,0.6058730483055115
data/raw/telegram_media/2025-07-12/tikvahpharma/171913.jpg,171913,tv,0.4245885908603668
data/raw/telegram_media/2025-07-12/tikvahpharma/171913.jpg,171913,bottle,0.298277348279953
data/raw/telegram_media/2025-07-12/tikvahpharma/171790.jpg,171790,kite,0.5676157474517822
data/raw/telegram_media/2025-07-12/tikvahpharma/171822.jpg,171822,laptop,0.7536235451698303
data/raw/telegram_media/2025-07-12/tikvahpharma/172028.jpg,172028,person,0.8552930951118469
data/raw/telegram_media/2025-07-12/tikvahpharma/172028.jpg,172028,person,0.8328914642333984
data/raw/telegram_media/2025-07-12/tikvahpharma/172028.jpg,172028,person,0.7833090424537659
data/raw/telegram_media/2025-07-12/tikvahpharma/172028.jpg,172028,person,0.7595619559288025
data/raw/telegram_media/2025-07-12/tikvahpharma/172028.jpg,172028,tv,0.7151287794113159
data/raw/telegram_media/2025-07-12/tikvahpharma/172028.jpg,172028,person,0.6602351665496826
data/raw/telegram_media/2025-07-12/tikvahpharma/172028.jpg,172028,person,0.5848743915557861
data/raw/telegram_media/2025-07-12/tikvahpharma/172028.jpg,172028,person,0.5611496567726135
data/raw/telegram_media/2025-07-12/tikvahpharma/172028.jpg,172028,person,0.5555281043052673
data/raw/telegram_media/2025-07-12/tikvahpharma/172028.jpg,172028,person,0.4454452097415924
data/raw/telegram_media/2025-07-12/tikvahpharma/172028.jpg,172028,person,0.4039441645145416
data/raw/telegram_media/2025-07-12/tikvahpharma/172028.jpg,172028,person,0.36689308285713196
data/raw/telegram_media/2025-07-12/tikvahpharma/172028.jpg,172028,tv,0.3586033284664154
data/raw/telegram_media/2025-07-12/tikvahpharma/172028.jpg,172028,chair,0.2875085175037384
data/raw/telegram_media/2025-07-12/tikvahpharma/172028.jpg,172028,person,0.2862584590911865
data/raw/telegram_media/2025-07-12/tikvahpharma/172028.jpg,172028,remote,0.2679802477359772
data/raw/telegram_media/2025-07-12/tikvahpharma/172028.jpg,172028,person,0.2669183909893036
data/raw/telegram_media/2025-07-12/tikvahpharma/172135.jpg,172135,person,0.8522545695304871
data/raw/telegram_media/2025-07-12/tikvahpharma/172135.jpg,172135,person,0.8388466238975525
data/raw/telegram_media/2025-07-12/tikvahpharma/171799.jpg,171799,refrigerator,0.28192734718322754
data/raw/telegram_media/2025-07-12/tikvahpharma/171846.jpg,171846,airplane,0.38507720828056335
data/raw/telegram_media/2025-07-12/tikvahpharma/171788.jpg,171788,kite,0.6411562561988831
data/raw/telegram_media/2025-07-12/tikvahpharma/171985.jpg,171985,cell phone,0.48624953627586365
data/raw/telegram_media/2025-07-12/tikvahpharma/171885.jpg,171885,cell phone,0.557417631149292
data/raw/telegram_media/2025-07-12/tikvahpharma/171864.jpg,171864,chair,0.25352686643600464
data/raw/telegram_media/2025-07-12/tikvahpharma/172014.jpg,172014,laptop,0.6584189534187317
data/raw/telegram_media/2025-07-12/tikvahpharma/172014.jpg,172014,tv,0.46585944294929504
data/raw/telegram_media/2025-07-12/tikvahpharma/172099.jpg,172099,person,0.8217800855636597
data/raw/telegram_media/2025-07-12/tikvahpharma/172077.jpg,172077,person,0.8580380082130432
data/raw/telegram_media/2025-07-12/tikvahpharma/172077.jpg,172077,person,0.7146899700164795
data/raw/telegram_media/2025-07-12/tikvahpharma/172077.jpg,172077,person,0.5818679332733154
data/raw/telegram_media/2025-07-12/tikvahpharma/172077.jpg,172077,person,0.5693175792694092
data/raw/telegram_media/2025-07-12/tikvahpharma/172077.jpg,172077,person,0.39208242297172546
data/raw/telegram_media/2025-07-12/tikvahpharma/172077.jpg,172077,cell phone,0.30801907181739807
data/raw/telegram_media/2025-07-12/tikvahpharma/172077.jpg,172077,person,0.2519850432872772
data/raw/telegram_media/2025-07-12/tikvahpharma/171983.jpg,171983,tv,0.8231572508811951
data/raw/telegram_media/2025-07-12/tikvahpharma/171983.jpg,171983,cell phone,0.2860225439071655
data/raw/telegram_media/2025-07-12/tikvahpharma/172067.jpg,172067,mouse,0.4076415002346039
data/raw/telegram_media/2025-07-12/tikvahpharma/171838.jpg,171838,person,0.6937514543533325
data/raw/telegram_media/2025-07-12/tikvahpharma/171838.jpg,171838,person,0.6448231339454651
data/raw/telegram_media/2025-07-12/tikvahpharma/171838.jpg,171838,person,0.5713095664978027
data/raw/telegram_media/2025-07-12/tikvahpharma/171838.jpg,171838,person,0.5155988335609436
data/raw/telegram_media/2025-07-12/tikvahpharma/171838.jpg,171838,person,0.49987342953681946
data/raw/telegram_media/2025-07-12/tikvahpharma/171838.jpg,171838,person,0.4912542700767517
data/raw/telegram_media/2025-07-12/tikvahpharma/171838.jpg,171838,person,0.3793177604675293
data/raw/telegram_media/2025-07-12/tikvahpharma/171838.jpg,171838,person,0.3108402192592621
data/raw/telegram_media/2025-07-12/tikvahpharma/171876.jpg,171876,chair,0.392775297164917
data/raw/telegram_media/2025-07-12/tikvahpharma/171876.jpg,171876,bottle,0.3874397277832031
data/raw/telegram_media/2025-07-12/tikvahpharma/171876.jpg,171876,bottle,0.3772139847278595
data/raw/telegram_media/2025-07-12/tikvahpharma/171876.jpg,171876,bottle,0.3717687427997589
data/raw/telegram_media/2025-07-12/tikvahpharma/171876.jpg,171876,bottle,0.2755787968635559
data/raw/telegram_media/2025-07-12/tikvahpharma/171876.jpg,171876,bottle,0.2736976146697998
data/raw/telegram_media/2025-07-12/tikvahpharma/171876.jpg,171876,dining table,0.2559363543987274
data/raw/telegram_media/2025-07-12/tikvahpharma/171984.jpg,171984,cell phone,0.557417631149292
data/raw/telegram_media/2025-07-12/tikvahpharma/171859.jpg,171859,bottle,0.7428491711616516
data/raw/telegram_media/2025-07-12/tikvahpharma/171859.jpg,171859,bottle,0.40263545513153076
data/raw/telegram_media/2025-07-12/tikvahpharma/171859.jpg,171859,refrigerator,0.30750158429145813
data/raw/telegram_media/2025-07-12/tikvahpharma/172263.jpg,172263,remote,0.845455527305603
data/raw/telegram_media/2025-07-12/tikvahpharma/171989.jpg,171989,remote,0.7706025242805481
data/raw/telegram_media/2025-07-12/tikvahpharma/171989.jpg,171989,book,0.4712044596672058
data/raw/telegram_media/2025-07-12/tikvahpharma/172209.jpg,172209,clock,0.5373929738998413
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18460.jpg,18460,bottle,0.9070271849632263
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18505.jpg,18505,bottle,0.7348543405532837
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18505.jpg,18505,bottle,0.43643131852149963
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18505.jpg,18505,bottle,0.42862990498542786
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18505.jpg,18505,bottle,0.4161326289176941
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18505.jpg,18505,bottle,0.37946775555610657
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18501.jpg,18501,bottle,0.9405295252799988
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18501.jpg,18501,bottle,0.4068978726863861
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18444.jpg,18444,bottle,0.6883614659309387
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18522.jpg,18522,bottle,0.8049612045288086
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18498.jpg,18498,bottle,0.571313738822937
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18507.jpg,18507,scissors,0.3378904163837433
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18507.jpg,18507,remote,0.3157848119735718
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18482.jpg,18482,stop sign,0.35037165880203247
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18527.jpg,18527,bottle,0.6883614659309387
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18474.jpg,18474,bottle,0.7863089442253113
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18474.jpg,18474,vase,0.4059007465839386
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18511.jpg,18511,microwave,0.3825432062149048
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18518.jpg,18518,bottle,0.45729976892471313
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18431.jpg,18431,scissors,0.3378904163837433
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18431.jpg,18431,remote,0.3157848119735718
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18446.jpg,18446,bottle,0.476479709148407
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18428.jpg,18428,stop sign,0.35037165880203247
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18524.jpg,18524,bottle,0.571313738822937
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18452.jpg,18452,bottle,0.8049612045288086
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18502.jpg,18502,bottle,0.9542626738548279
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18502.jpg,18502,bottle,0.3483344316482544
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18436.jpg,18436,bottle,0.476479709148407
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18514.jpg,18514,cell phone,0.54697585105896
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18450.jpg,18450,bottle,0.46264588832855225
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18506.jpg,18506,bottle,0.9070271849632263
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18485.jpg,18485,cup,0.5875906944274902
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18485.jpg,18485,dining table,0.35161086916923523
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18485.jpg,18485,cup,0.3094470202922821
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18478.jpg,18478,cup,0.5254774689674377
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18503.jpg,18503,bottle,0.8416202068328857
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18494.jpg,18494,bottle,0.45729976892471313
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18487.jpg,18487,bottle,0.476479709148407
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18467.jpg,18467,book,0.2760729491710663
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18458.jpg,18458,bottle,0.7348543405532837
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18458.jpg,18458,bottle,0.43643131852149963
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18458.jpg,18458,bottle,0.42862990498542786
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18458.jpg,18458,bottle,0.4161326289176941
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18458.jpg,18458,bottle,0.37946775555610657
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18489.jpg,18489,cell phone,0.54697585105896
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18515.jpg,18515,book,0.2760729491710663
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18490.jpg,18490,refrigerator,0.3856722116470337
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18488.jpg,18488,bottle,0.7072619795799255
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18440.jpg,18440,bottle,0.45729976892471313
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18476.jpg,18476,scissors,0.5904662609100342
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18476.jpg,18476,clock,0.28237277269363403
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18442.jpg,18442,orange,0.4312964379787445
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18442.jpg,18442,book,0.42490410804748535
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18486.jpg,18486,cup,0.5254774689674377
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18526.jpg,18526,cup,0.5254774689674377
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18521.jpg,18521,bottle,0.5792630314826965
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18457.jpg,18457,bottle,0.7364296317100525
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18457.jpg,18457,bottle,0.47048234939575195
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18457.jpg,18457,bottle,0.3082919120788574
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18457.jpg,18457,bottle,0.2990022301673889
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18455.jpg,18455,bottle,0.9542626738548279
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18455.jpg,18455,bottle,0.3483344316482544
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18448.jpg,18448,bottle,0.5792630314826965
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18509.jpg,18509,book,0.5678523778915405
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18466.jpg,18466,cell phone,0.54697585105896
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18504.jpg,18504,bottle,0.7364296317100525
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18504.jpg,18504,bottle,0.47048234939575195
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18504.jpg,18504,bottle,0.3082919120788574
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18504.jpg,18504,bottle,0.2990022301673889
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18499.jpg,18499,bottle,0.6265128254890442
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18468.jpg,18468,bottle,0.4265487790107727
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18468.jpg,18468,tv,0.2969129979610443
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18468.jpg,18468,refrigerator,0.25705376267433167
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18443.jpg,18443,cup,0.5254774689674377
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18456.jpg,18456,bottle,0.8416202068328857
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18475.jpg,18475,person,0.5585430860519409
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18454.jpg,18454,bottle,0.9405295252799988
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18454.jpg,18454,bottle,0.4068978726863861
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18495.jpg,18495,orange,0.4312964379787445
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18495.jpg,18495,book,0.42490410804748535
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18461.jpg,18461,bottle,0.2866746485233307
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18480.jpg,18480,person,0.3762305974960327
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18492.jpg,18492,bottle,0.46264588832855225
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18462.jpg,18462,bottle,0.3329971730709076
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18491.jpg,18491,person,0.3762305974960327
data/raw/telegram_media/2025-07-12/lobelia4cosmetics/18435.jpg,18435,bottle,0.8049612045288086
